Date,MMWR_week,Location,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus
2021-06-17,24,FL,24356125,113402,20202600,94063,108016,113893,172567
2021-06-17,24,OH,12239175,104706,10404025,89006,104031,109924,161617
2021-06-17,24,KS,3041595,104403,2422300,83146,98796,105926,163003
2021-06-17,24,NE,2057400,106358,1780069,92021,110041,117195,170536
2021-06-17,24,VA,10188545,119366,8907825,104362,121615,126472,164890
2021-06-17,24,ID,1649990,92330,1292554,72328,0,96516,154844
2021-06-17,24,IL,14460485,114115,12457407,98308,114675,119964,159780
2021-06-17,24,AR,2805570,92967,2168127,71845,84640,90778,139895
2021-06-17,24,MN,6458600,114522,5695478,100990,118896,124504,169767
2021-06-17,24,PA,15441455,120618,13479483,105292,121613,127406,178688
2021-06-17,24,RI,1492735,140909,1236452,116717,133303,137760,182043
2021-06-17,24,OK,3980360,100591,3152269,79664,94794,101896,154490
2021-06-16,24,MN,6448490,114342,5674739,100623,118476,124205,169566
2021-06-16,24,MI,11450790,114659,9109576,91216,105983,111543,158411
2021-06-16,24,CO,6905280,119910,5957784,103456,120418,125670,166193
2021-06-16,24,NH,1786515,131389,1486923,109356,124009,128198,165775
2021-06-16,24,CT,4649255,130403,4261077,119516,137140,141976,181797
2021-06-16,24,MD,8305030,137371,6587564,108963,127589,132368,167864
2021-06-16,24,KS,3034935,104175,2413573,82846,98440,105637,162775
2021-06-16,24,WA,9212310,120978,8156166,107108,125451,130692,171719
2021-06-16,24,NJ,11308045,127311,9728973,109533,127696,133604,164595
2021-06-16,24,NV,2990680,97095,2649807,86028,101067,107505,152488
2021-06-16,24,ND,707820,92882,629653,82625,98702,105231,160806
2021-06-16,24,HI,1915590,135294,1645413,116212,135568,140576,179175
2021-06-16,24,PA,15396195,120264,13366581,104410,120594,126571,178101
2021-06-16,24,IA,3403315,107868,2952798,93589,110331,117050,171591
2021-06-16,24,ID,1645205,92062,1284938,71902,0,95949,154450
2021-06-16,24,VA,10162945,119067,8905182,104331,121579,126442,164879
2021-06-16,24,RI,1492595,140896,1226183,115747,132196,136851,181716
2021-06-16,24,KY,4392565,98319,3830698,85743,100618,107096,155711
2021-06-16,24,CA,48326170,122307,40901003,103515,121297,126738,164846
2021-06-16,24,ME,1818640,135294,1562730,116256,131875,136198,175745
2021-06-16,24,NE,2053380,106150,1770036,91503,109421,116698,170143
2021-06-16,24,TX,31200615,107604,24558568,84697,101878,108789,156016
2021-06-16,24,FL,24344495,113348,19995214,93097,106908,112932,172118
2021-06-16,24,SD,948305,107194,799876,90416,108366,116041,171129
2021-06-16,24,DE,1258695,129261,990487,101717,117921,123145,173821
2021-06-16,24,TN,6210510,90941,5088740,74515,87192,93353,149849
2021-06-16,24,NY,23414745,120362,20912179,107498,124667,130357,160237
2021-06-16,24,AL,4692070,95694,3141802,64077,75032,81194,137295
2021-06-16,24,AR,2803630,92903,2161876,71637,84399,90568,139756
2021-06-16,24,MT,1095905,102538,907825,84940,98923,104661,153494
2021-06-16,24,WI,6032885,103614,5694640,97805,113891,120182,177740
2021-06-16,24,VT,908500,145596,827969,132690,150264,154027,200490
2021-06-16,24,IN,6593130,97934,5383210,79962,94355,100719,161101
2021-06-16,24,NC,11532520,109958,8440240,80475,93821,99442,152380
2021-06-16,24,AK,822845,112480,634868,86785,104051,109675,151888
2021-06-16,24,UT,3178230,99135,2736346,85352,105540,113932,164048
2021-06-16,24,MA,9581900,139019,8509530,123461,141129,145737,175242
2021-06-16,24,OH,12216915,104515,10357195,88606,103563,109508,161384
2021-06-16,24,SC,5198355,100964,3979592,77293,89915,95970,156038
2021-06-16,24,AZ,7951295,109240,6237009,85688,100491,106438,156856
2021-06-16,24,WY,510585,88221,410138,70865,83575,89899,144498
2021-06-16,24,MO,6014395,97995,4886829,79623,93331,99310,151656
2021-06-16,24,WV,1871625,104435,1371253,76515,87967,92330,141521
2021-06-16,24,IL,14440975,113961,12332481,97322,113552,119120,159370
2021-06-16,24,LA,3983850,85696,3237207,69635,82508,89129,152182
2021-06-16,24,NM,2329355,111089,2252892,107443,126031,132524,168092
2021-06-16,24,OR,5555275,131712,4371768,103652,119575,124090,159537
2021-06-16,24,OK,3968045,100280,3126963,79024,94033,101224,153879
2021-06-16,24,MS,2623625,88155,1844191,61966,73138,79710,138144
2021-06-16,24,GA,10966325,103286,7939269,74776,88313,95172,154041
2021-06-15,24,OH,12210255,104458,10324984,88330,103240,109249,161225
2021-06-15,24,IA,3402795,107852,2952639,93584,110325,117047,171590
2021-06-15,24,MS,2623525,88152,1844136,61964,73136,79707,138141
2021-06-15,24,LA,3982070,85658,3225937,69393,82221,88875,152051
2021-06-15,24,ME,1818640,135294,1562459,116236,131853,136175,175740
2021-06-15,24,PA,15389585,120212,13365625,104403,120585,126564,178097
2021-06-15,24,CO,6904110,119889,5903574,102515,119348,124836,165887
2021-06-15,24,TN,6207030,90890,5071553,74263,86898,93085,149719
2021-06-15,24,WI,6031505,103591,5694573,97804,113890,120181,177739
2021-06-15,24,MN,6446880,114314,5655689,100285,118089,123917,169496
2021-06-15,24,FL,24284695,113069,19994471,93094,106904,112928,172114
2021-06-15,24,MT,1095905,102538,907825,84940,98923,104661,153494
2021-06-15,24,GA,10932375,102966,7939097,74774,88311,95170,154038
2021-06-15,24,IN,6592990,97932,5383148,79961,94354,100718,161099
2021-06-15,24,SC,5186245,100729,3965343,77016,89597,95678,155875
2021-06-15,24,RI,1492015,140841,1226167,115746,132194,136849,181714
2021-06-15,24,CA,48312800,122273,40669793,102930,120626,126223,164606
2021-06-15,24,MI,11442840,114579,9109439,91214,105982,111541,158409
2021-06-15,24,NH,1786515,131389,1479763,108829,123412,127802,165615
2021-06-15,24,TX,31171755,107504,24367591,84038,101086,108063,155362
2021-06-15,24,VA,10154245,118965,8849286,103676,120831,125865,164641
2021-06-15,24,NJ,11307205,127302,9678432,108964,127033,133086,164366
2021-06-15,24,AR,2803630,92903,2155399,71423,84150,90344,139629
2021-06-15,24,ID,1643405,91961,1284844,71897,0,95943,154445
2021-06-15,24,SD,947205,107070,799720,90399,108345,116025,171120
2021-06-15,24,NE,2051790,106068,1770014,91502,109420,116696,170141
2021-06-15,24,WY,510585,88221,410113,70861,83570,89893,144495
2021-06-15,24,CT,4645465,130297,4243320,119018,136569,141512,181491
2021-06-15,24,NC,11521890,109857,8423511,80315,93638,99296,152304
2021-06-15,24,KS,3034435,104157,2408262,82664,98224,105458,162683
2021-06-15,24,MO,6013295,97977,4886745,79622,93329,99308,151654
2021-06-15,24,VT,908500,145596,825996,132373,149907,153822,200445
2021-06-15,24,ND,707420,92830,629001,82539,98603,105151,160779
2021-06-15,24,AZ,7946275,109171,6236785,85685,100487,106436,156853
2021-06-15,24,UT,3170040,98880,2736339,85352,105540,113932,164047
2021-06-15,24,IL,14438495,113942,12332391,97321,113551,119119,159368
2021-06-15,24,WV,1871625,104435,1369587,76422,87860,92276,141486
2021-06-15,24,AL,4686280,95576,3129657,63829,74742,80935,137131
2021-06-15,24,OR,5550315,131595,4349829,103132,118985,123608,159302
2021-06-15,24,MD,8296970,137238,6522297,107884,126325,131358,167263
2021-06-15,24,NM,2323815,110825,2237744,106720,125184,131743,167523
2021-06-15,24,NV,2989510,97057,2631465,85433,100367,106913,152243
2021-06-15,24,DE,1258695,129261,990471,101716,117919,123143,173820
2021-06-15,24,MA,9578900,138976,8509338,123458,141126,145735,175241
2021-06-15,24,KY,4392465,98317,3830662,85742,100617,107095,155710
2021-06-15,24,HI,1915490,135287,1639464,115792,135091,140271,179011
2021-06-15,24,NY,23366565,120115,20784559,106842,123906,129718,159927
2021-06-15,24,WA,9195030,120751,8155835,107104,125446,130687,171715
2021-06-15,24,AK,822445,112426,633467,86593,103829,109494,151804
2021-06-15,24,OK,3967805,100274,3126894,79022,94031,101221,153877
2021-06-14,24,ID,1643205,91950,1282884,71787,0,95797,154391
2021-06-14,24,NV,2988140,97013,2625235,85231,100130,106706,152158
2021-06-14,24,OR,5527385,131051,4322927,102494,118265,123059,159108
2021-06-14,24,KS,3027785,103929,2398046,82313,97807,105137,162532
2021-06-14,24,UT,3168840,98842,2702611,84300,104239,112916,163737
2021-06-14,24,PA,15354715,119940,13318101,104031,120157,126224,177889
2021-06-14,24,IN,6572110,97622,5369896,79764,94122,100536,161031
2021-06-14,24,VT,908200,145547,820378,131473,148889,153125,200207
2021-06-14,24,AL,4678220,95412,3128112,63798,74705,80895,137112
2021-06-14,24,OH,12195155,104329,10291702,88045,102908,108994,161100
2021-06-14,24,WA,9180320,120557,8116662,106589,124843,130244,171568
2021-06-14,24,IL,14432025,113891,12286836,96962,113142,118810,159240
2021-06-14,24,DE,1257145,129102,986548,101313,117452,122844,173707
2021-06-14,24,WV,1871085,104405,1367714,76317,87740,92187,141443
2021-06-14,24,GA,10928305,102928,7938727,74771,88307,95165,154035
2021-06-14,24,NY,23329865,119926,20713525,106477,123483,129389,159777
2021-06-14,24,VA,10131205,118695,8791541,102999,120062,125317,164424
2021-06-14,24,MA,9569230,138835,8483060,123077,140705,145483,175164
2021-06-14,24,NH,1781735,131038,1470698,108163,122656,127292,165452
2021-06-14,24,TX,31153065,107440,24252789,83642,100610,107682,155180
2021-06-14,24,MD,8286690,137068,6499157,107501,125877,131043,167150
2021-06-14,24,WY,510585,88221,408189,70528,83178,89570,144322
2021-06-14,24,CT,4640115,130147,4225094,118506,135982,141171,181384
2021-06-14,24,HI,1901220,134279,1634223,115422,134673,139980,178895
2021-06-14,24,KY,4390115,98264,3820474,85514,100349,106887,155626
2021-06-14,24,MN,6438580,114167,5642194,100045,117816,123725,169442
2021-06-14,24,MS,2622255,88109,1823710,61278,72326,78962,137609
2021-06-14,24,TN,6201110,90803,5053407,73997,86587,92796,149486
2021-06-14,24,CA,48230440,122065,40539772,102601,120249,125946,164509
2021-06-14,24,ME,1818640,135294,1550956,115380,130882,135524,175498
2021-06-14,24,MT,1095505,102501,904328,84613,98542,104436,153332
2021-06-14,24,ND,702640,92202,628655,82494,98550,105107,160761
2021-06-14,24,NJ,11300805,127230,9603713,108123,126052,132316,164001
2021-06-14,24,LA,3979160,85596,3220731,69281,82088,88761,152002
2021-06-14,24,AR,2803530,92900,2151600,71297,84003,90219,139586
2021-06-14,24,SC,5182325,100653,3954350,76803,89351,95457,155689
2021-06-14,24,SD,946035,106938,797351,90131,108024,115784,171039
2021-06-14,24,IA,3400315,107773,2943754,93302,109993,116822,171524
2021-06-14,24,NE,2051790,106068,1759916,90980,108796,116231,169871
2021-06-14,24,NC,11516730,109808,8403790,80127,93421,99136,152254
2021-06-14,24,CO,6901730,119848,5881663,102135,118915,124502,165788
2021-06-14,24,RI,1491055,140750,1222346,115385,131782,136595,181654
2021-06-14,24,NM,2316955,110498,2227784,106245,124627,131410,167379
2021-06-14,24,AZ,7938645,109067,6221202,85471,100236,106253,156766
2021-06-14,24,OK,3967265,100260,3052042,77131,91780,99146,152603
2021-06-14,24,AK,819965,112087,632568,86470,103686,109391,151769
2021-06-14,24,MO,6003695,97821,4874609,79424,93097,99136,151567
2021-06-14,24,FL,24267785,112990,19918482,92740,106497,112560,171980
2021-06-14,24,MI,11436950,114520,9078611,90906,105623,111277,158305
2021-06-14,24,WI,6007935,103186,5680659,97565,113611,119987,177671
2021-06-13,24,KS,3027785,103929,2397986,82311,97805,105135,162531
2021-06-13,24,VT,908200,145547,815331,130664,147974,152524,200009
2021-06-13,24,IN,6572110,97622,5315601,78958,93170,99583,160401
2021-06-13,24,PA,15354715,119940,13267983,103640,119706,125869,177703
2021-06-13,24,NC,11516730,109808,8380622,79906,93168,98942,152158
2021-06-13,24,RI,1491055,140750,1217268,114906,131235,136135,181497
2021-06-13,24,GA,10928305,102928,7937356,74758,88292,95149,154032
2021-06-13,24,WA,9180320,120557,8071672,105998,124151,129691,171336
2021-06-13,24,KY,4390115,98264,3789471,84820,99534,106101,155115
2021-06-13,24,TX,31153065,107440,24197795,83453,100381,107483,155127
2021-06-13,24,CO,6901730,119848,5881050,102124,118903,124490,165784
2021-06-13,24,AR,2803530,92900,2143908,71042,83708,89965,139396
2021-06-13,24,FL,24267785,112990,19718497,91809,105428,111475,171138
2021-06-13,24,ME,1818640,135294,1550876,115374,130875,135518,175494
2021-06-13,24,DE,1257145,129102,982415,100888,116960,122405,173529
2021-06-13,24,IA,3400315,107773,2933689,92983,109617,116569,171404
2021-06-13,24,MA,9569230,138835,8459523,122735,140322,145185,174919
2021-06-13,24,NH,1781735,131038,1470024,108113,122599,127251,165440
2021-06-13,24,CT,4640115,130147,4211345,118121,135540,140873,181238
2021-06-13,24,AK,819965,112087,630956,86250,103433,109214,151699
2021-06-13,24,SC,5182325,100653,3942516,76573,89088,95222,155522
2021-06-13,24,MO,6003695,97821,4837782,78824,92394,98372,150758
2021-06-13,24,OR,5527385,131051,4305626,102084,117802,122690,158922
2021-06-13,24,WY,510585,88221,408103,70513,83160,89557,144311
2021-06-13,24,ID,1643205,91950,1272140,71186,0,94997,153812
2021-06-13,24,VA,10131205,118695,8776118,102819,119856,125165,164350
2021-06-13,24,NY,23329865,119926,20622493,106009,122940,128927,159392
2021-06-13,24,MD,8286690,137068,6468742,106998,125288,130558,166907
2021-06-13,24,UT,3168840,98842,2673462,83390,103115,111920,163464
2021-06-13,24,MT,1095505,102501,904152,84597,98522,104417,153318
2021-06-13,24,MN,6438580,114167,5620799,99666,117382,123420,169327
2021-06-13,24,NE,2051790,106068,1759863,90977,108792,116228,169870
2021-06-13,24,WI,6007935,103186,5652235,97077,113043,119517,177313
2021-06-13,24,MS,2622255,88109,1823454,61269,72315,78952,137605
2021-06-13,24,OH,12195155,104329,10255803,87738,102549,108713,160910
2021-06-13,24,WV,1871085,104405,1360396,75909,87270,91773,141172
2021-06-13,24,HI,1901220,134279,1625767,114824,133990,139466,178669
2021-06-13,24,AZ,7938645,109067,6202357,85212,99933,106028,156630
2021-06-13,24,MI,11436950,114520,9039175,90511,105164,110910,158111
2021-06-13,24,CA,48230440,122065,40402142,102252,119850,125639,164358
2021-06-13,24,IL,14432025,113891,12184785,96157,112209,117903,158536
2021-06-13,24,TN,6201110,90803,5003929,73273,85739,91942,148733
2021-06-13,24,AL,4678220,95412,3114649,63523,74383,80592,136923
2021-06-13,24,NJ,11300805,127230,9621430,108323,126285,132578,164238
2021-06-13,24,NM,2316955,110498,2223171,106025,124369,131200,167255
2021-06-13,24,LA,3979160,85596,3193220,68689,81387,88038,151459
2021-06-13,24,OK,3967265,100260,3030351,76583,91127,98485,152126
2021-06-13,24,NV,2988140,97013,2616844,84958,99810,106437,152008
2021-06-13,24,SD,946035,106938,796942,90085,107969,115748,171028
2021-06-13,24,ND,702640,92202,627177,82300,98324,104950,160697
2021-06-12,23,MS,2622255,88109,1823210,61261,72306,78942,137602
2021-06-12,23,CO,6901730,119848,5858056,101725,118448,124127,165584
2021-06-12,23,MD,8286690,137068,6423560,106250,124413,129893,166571
2021-06-12,23,NY,23329865,119926,20523679,105501,122351,128436,159131
2021-06-12,23,OH,12195155,104329,10224006,87466,102231,108454,160723
2021-06-12,23,HI,1901220,134279,1625546,114809,133972,139449,178667
2021-06-12,23,MI,11436950,114520,8994933,90068,104650,110518,157885
2021-06-12,23,MO,6003695,97821,4822265,78571,92098,98130,150610
2021-06-12,23,GA,10928305,102928,7936088,74746,88277,95134,154028
2021-06-12,23,SC,5182325,100653,3919185,76120,88564,94719,155102
2021-06-12,23,WY,510585,88221,406642,70261,82863,89323,144149
2021-06-12,23,MN,6438580,114167,5597912,99260,116917,123106,169168
2021-06-12,23,WI,6007935,103186,5631940,96728,112637,119232,177154
2021-06-12,23,UT,3168840,98842,2673373,83388,103112,111918,163461
2021-06-12,23,ME,1818640,135294,1543742,114844,130273,135117,175286
2021-06-12,23,ND,702640,92202,625615,82095,98084,104776,160614
2021-06-12,23,IL,14432025,113891,12141586,95816,111819,117599,158347
2021-06-12,23,WA,9180320,120557,8035253,105520,123591,129255,171127
2021-06-12,23,AK,819965,112087,629530,86055,103207,109040,151601
2021-06-12,23,MT,1095505,102501,901981,84394,98286,104232,153171
2021-06-12,23,IN,6572110,97622,5298467,78703,92870,99334,160248
2021-06-12,23,RI,1491055,140750,1208840,114110,130326,135386,181204
2021-06-12,23,AR,2803530,92900,2137109,70817,83446,89742,139241
2021-06-12,23,NV,2988140,97013,2607988,84671,99472,106153,151875
2021-06-12,23,TN,6201110,90803,4984728,72992,85410,91643,148505
2021-06-12,23,ID,1643205,91950,1269091,71015,0,94773,153630
2021-06-12,23,SD,946035,106938,794815,89844,107681,115548,170925
2021-06-12,23,NM,2316955,110498,2208707,105336,123560,130743,167028
2021-06-12,23,VT,908200,145547,809876,129790,146985,151913,199805
2021-06-12,23,CA,48230540,122065,40236460,101833,119367,125250,164166
2021-06-12,23,KY,4390115,98264,3772665,84444,99093,105775,154878
2021-06-12,23,IA,3400315,107773,2925617,92727,109316,116351,171252
2021-06-12,23,PA,15354715,119940,13212289,103205,119204,125463,177415
2021-06-12,23,MA,9569230,138835,8430750,122318,139856,144849,174800
2021-06-12,23,DE,1257145,129102,978247,100460,116464,122022,173342
2021-06-12,23,TX,31153065,107440,24127329,83210,100089,107227,155012
2021-06-12,23,NE,2051790,106068,1753144,90629,108377,115906,169674
2021-06-12,23,NJ,11300805,127230,9559315,107623,125469,131915,163952
2021-06-12,23,CT,4640115,130147,4195004,117662,135014,140456,181073
2021-06-12,23,OR,5527385,131051,4281314,101507,117149,122167,158669
2021-06-12,23,AZ,7938645,109067,6183095,84948,99622,105782,156484
2021-06-12,23,NC,11516730,109808,8357198,79683,92912,98749,152060
2021-06-12,23,OK,3967265,100260,3022665,76388,90896,98290,152012
2021-06-12,23,WV,1871085,104405,1358053,75778,87120,91669,141117
2021-06-12,23,AL,4678220,95412,3105159,63329,74157,80372,136770
2021-06-12,23,KS,3027785,103929,2390073,82040,97482,104895,162346
2021-06-12,23,LA,3979160,85596,3181695,68441,81094,87761,151284
2021-06-12,23,NH,1781735,131038,1469474,108073,122553,127214,165426
2021-06-12,23,FL,24267785,112990,19628896,91392,104949,111046,170936
2021-06-12,23,VA,10131205,118695,8734153,102327,119292,124702,164137
2021-06-11,23,NH,1775605,130587,1465086,107750,122187,126969,165309
2021-06-11,23,WY,509415,88019,404335,69862,82393,88990,143905
2021-06-11,23,VT,908200,145547,804718,128963,146050,151245,199600
2021-06-11,23,MT,1095505,102501,898796,84096,97939,103993,152981
2021-06-11,23,DE,1254385,128818,973462,99969,115894,121595,173127
2021-06-11,23,NM,2310925,110210,2203536,105089,123271,130511,166888
2021-06-11,23,MA,9545460,138490,8398807,121854,139340,144485,174666
2021-06-11,23,ME,1817470,135207,1535266,114213,129558,134667,175121
2021-06-11,23,UT,3164630,98711,2663525,83080,102732,111631,163313
2021-06-11,23,AR,2797400,92697,2130617,70602,83196,89526,139060
2021-06-11,23,AZ,7914445,108734,6150227,84496,99093,105353,156264
2021-06-11,23,NJ,11248765,126644,9497563,106928,124659,131234,163633
2021-06-11,23,TN,6180570,90502,4963190,72676,85041,91311,148255
2021-06-11,23,TX,31070825,107156,23960479,82634,99397,106588,154665
2021-06-11,23,WV,1862615,103932,1351980,75439,86731,91369,140892
